codigo_comuna,nombre_comuna,pobreza_ingresos_2017,pobreza_multidimensional_2017,pobreza_ingresos_2022,pobreza_multidimensional_2022,tratamiento,delta_ing,delta_multi
11101,Coyhaique,0.02783752,0.18118717,0.0288352585463356,0.1396166217967637,0,9.977385463355998e-4,-0.0415705482032363
11102,Lago Verde,0.12039172,0.24961795,0.0087470267124388,0.1795139790829317,0,-0.11164469328756119,-0.0701039709170683
11201,Aysén,0.06808502,0.19357561,0.0527985630170017,0.1279709578340417,0,-0.015286456982998298,-0.06560465216595832
11202,Cisnes,0.06501931,0.17707007,0.049515886994756,0.123008957507306,0,-0.015503423005243995,-0.05406111249269399
11203,Guaitecas,0.12203723,0.23771306,0.060502560213658,0.2215444599908279,0,-0.061534669786342,-0.016168600009172113
11301,Cochrane,0.05884153,0.21817137,0.0632816392729615,0.1434959574207131,1,0.004440109272961498,-0.07467541257928689
11303,Tortel,0.14457947,0.27297255,0.0459246971410993,0.1229530397493346,0,-0.09865477285890069,-0.1500195102506654
11401,Chile Chico,0.052570070000000003,0.20140253,0.0620207824113862,0.1634580893863592,1,0.009450712411386196,-0.0379444406136408
11402,Río Ibáñez,0.06549319,0.2687927,0.0698479792222295,0.1884343834013771,0,0.0043547892222294965,-0.08035831659862289
12101,Punta Arenas,0.02074918,0.10262304,0.0350005793479778,0.0707718081061579,0,0.014251399347977804,-0.031851231893842105
12102,Laguna Blanca,0.02925657,0.02656705,0.0225067390553724,0.0035282028196388,0,-0.0067498309446276,-0.0230388471803612
12103,Río Verde,0.00715318,0.09023525,0.0281890355070991,0.0011331582317061,0,0.021035855507099098,-0.08910209176829391
12104,San Gregorio,0.01344931,0.05825317,0.0805983482232377,0.0940032402010797,0,0.0671490382232377,0.035750070201079696
12301,Porvenir,0.02104077,0.08291291,0.0362748693191155,0.1241992575148237,0,0.015234099319115499,0.0412863475148237
12302,Primavera,0.0232769,0.0816723,0.0129616978715644,0.079670079895013,0,-0.0103152021284356,-0.002002220104987004
12303,Timaukel,0.00403033,0.00620752,0.0643388618588492,0.0342741222689071,0,0.0603085318588492,0.0280666022689071
12401,Natales,0.02325635,0.14135254,0.0310349398476536,0.0461383939173473,0,0.0077785898476536025,-0.09521414608265269
13101,Santiago,0.04084826,0.09628715,0.0386478117216323,0.164653734141174,0,-0.0022004482783676976,0.06836658414117401
13102,Cerrillos,0.06476164,0.27421767,0.0522870111775707,0.2255374730245521,0,-0.012474628822429293,-0.048680196975447926
13103,Cerro Navia,0.07585763,0.34635699,0.06013533802509,0.2302281789574101,0,-0.015722291974909992,-0.11612881104258987
13104,Conchalí,0.07432021,0.29371744,0.060799472093692,0.187201896725848,0,-0.013520737906307999,-0.106515543274152
13105,El Bosque,0.09584064,0.22650157,0.0619823725912457,0.1747738027596023,0,-0.033858267408754306,-0.05172776724039771
13106,Estación Central,0.05806934,0.23454909,0.0504239615954192,0.2281163588444093,0,-0.007645378404580794,-0.006432731155590676
13107,Huechuraba,0.05638061,0.2884373,0.0427655720851334,0.1864442546840797,0,-0.013615037914866596,-0.1019930453159203
13108,Independencia,0.08502842,0.20910529,0.0583398308206952,0.2241661693493683,0,-0.026688589179304792,0.015060879349368311
13109,La Cisterna,0.06596486,0.17820372,0.0409231285771274,0.1347279203860801,0,-0.025041731422872603,-0.0434757996139199
13110,La Florida,0.04498058,0.18990417,0.0352990300428956,0.1315624336137105,0,-0.0096815499571044,-0.058341736386289506
13111,La Granja,0.04751198,0.21910374,0.060301679600837,0.223084879179912,0,0.012789699600837,0.003981139179911997
13112,La Pintana,0.14142132,0.3273877,0.0929384318611161,0.2699824915275631,0,-0.04848288813888389,-0.05740520847243691
13113,La Reina,0.00985902,0.06936215,0.0160271174720389,0.048980362979318,0,0.006168097472038902,-0.020381787020681996
13114,Las Condes,0.00190685,0.0423259,0.0090932522191821,0.0443217707542669,0,0.007186402219182099,0.0019958707542669027
13115,Lo Barnechea,0.02842101,0.17182714,0.0090283132496764,0.1088800332236285,0,-0.0193926967503236,-0.06294710677637148
13116,Lo Espejo,0.06686568,0.37501351,0.067816947929765,0.2878065809478786,0,9.512679297650067e-4,-0.0872069290521214
13117,Lo Prado,0.05778872,0.24484662,0.0532668473794904,0.1932317289685201,0,-0.004521872620509605,-0.0516148910314799
13118,Macul,0.07454475,0.13472951,0.0347473546090611,0.1344623981341168,0,-0.039797395390938906,-2.6711186588318503e-4
13119,Maipú,0.02569542,0.13220459,0.0325124073978176,0.1484350729123425,0,0.006816987397817598,0.016230482912342498
13120,Ñuñoa,0.00898452,0.05761816,0.0148884395483138,0.0516830595223607,0,0.005903919548313801,-0.005935100477639302
13121,Pedro Aguirre Cerda,0.06211479,0.26762879,0.0547317288225348,0.2017407167822362,0,-0.0073830611774652055,-0.0658880732177638
13122,Peñalolén,0.04369371,0.26276122,0.0324167133230181,0.1664386719004848,0,-0.011276996676981899,-0.09632254809951521
13123,Providencia,0.00431632,0.03383548,0.013219074548207,0.0432319776550672,0,0.008902754548207,0.009396497655067199
13124,Pudahuel,0.08245532,0.22505142,0.0436604943708393,0.1687675647047248,0,-0.0387948256291607,-0.056283855295275215
13125,Quilicura,0.05682917,0.17923171,0.0522229035787786,0.1704715356960316,0,-0.004606266421221396,-0.008760174303968388
13126,Quinta Normal,0.0372703,0.23482269,0.0214930626253334,0.1968067370077515,0,-0.0157772373746666,-0.0380159529922485
13127,Recoleta,0.06894474,0.22503532,0.0513907553382925,0.2116011207242852,0,-0.017553984661707503,-0.01343419927571482
13128,Renca,0.03729648,0.24522084,0.0525998124509757,0.1949707224376312,0,0.015303332450975697,-0.0502501175623688
13129,San Joaquín,0.05238959,0.21101154,0.0483953477287964,0.1961400511313466,0,-0.003994242271203596,-0.014871488868653387
13130,San Miguel,0.04846963,0.17245069,0.0217271386399922,0.1291992903205972,0,-0.026742491360007798,-0.04325139967940278
13131,San Ramón,0.04602968,0.27939963,0.0688212635197568,0.1917304962688529,0,0.022791583519756797,-0.0876691337311471
13132,Vitacura,0.00134706,0.03482807,0.0089104623494184,0.0244241216162357,0,0.0075634023494184,-0.010403948383764301
13201,Puente Alto,0.07293881,0.23313428,0.0503759199144549,0.1892049811057004,0,-0.022562890085545108,-0.04392929889429961
13202,Pirque,0.04745061,0.2032582,0.0274316427999483,0.1941792288877673,0,-0.020018967200051696,-0.009078971112232687
13301,Colina,0.06395853,0.25462612,0.0510881566259562,0.2457695820120488,0,-0.0128703733740438,-0.008856537987951218
13302,Lampa,0.03607469,0.25755729,0.0494795234825253,0.2560550690784594,0,0.013404833482525302,-0.0015022209215406201
13303,Tiltil,0.0679488,0.23666077,0.060569842861232,0.2891258389259906,0,-0.0073789571387680025,0.05246506892599059
13401,San Bernardo,0.09424567,0.26069268,0.059864930343402,0.187083020315408,0,-0.034380739656598006,-0.07360965968459202
13402,Buin,0.08040875,0.24929632,0.0444721142801943,0.1912057793361563,0,-0.0359366357198057,-0.0580905406638437
13404,Paine,0.04239802,0.22330431,0.0586517216842387,0.2094850900412792,0,0.016253701684238696,-0.013819219958720819
13501,Melipilla,0.05167612,0.24922144,0.0757175913066109,0.2281134898446986,0,0.024041471306610905,-0.021107950155301397
13502,Alhué,0.06712937,0.20279452,0.0961215691178509,0.2911035118064121,0,0.028992199117850906,0.08830899180641208
13503,Curacaví,0.07438832,0.22553595,0.0599645896271706,0.25841871589841803,0,-0.014423730372829395,0.032882765898418015
13504,María Pinto,0.10800503,0.33142473,0.0731372423151892,0.2715921479932036,0,-0.0348677876848108,-0.05983258200679642
13505,San Pedro,0.09271245,0.31838821,0.1409629534176342,0.3192779104468019,0,0.048250503417634205,8.897004468019221e-4
13601,Talagante,0.0370787,0.21327123,0.0626047290092693,0.1698984462018954,0,0.025526029009269306,-0.04337278379810461
13602,El Monte,0.08728387,0.33670084,0.0707650508205365,0.2296377699192857,0,-0.016518819179463504,-0.1070630700807143
13604,Padre Hurtado,0.08775394,0.21615951,0.036555849221063,0.1955494940972744,0,-0.051198090778937,-0.020610015902725598
13605,Peñaflor,0.04890097,0.13461507,0.073286094763447,0.1513094900503816,0,0.024385124763446994,0.016694420050381603
14101,Valdivia,0.07639297,0.14069017,0.0342715334033779,0.1386223017888399,0,-0.042121436596622104,-0.00206786821116009
14102,Corral,0.23147843,0.35039539,0.0759000257120419,0.2320288569132301,0,-0.1555784042879581,-0.11836653308676987
14103,Lanco,0.19184744,0.25794384,0.0393670360233787,0.1561648214119377,0,-0.1524804039766213,-0.10177901858806229
14104,Los Lagos,0.15490136,0.29529092,0.0673438316637861,0.2411874646691474,0,-0.08755752833621389,-0.05410345533085262
14105,Máfil,0.12555116,0.29800181,0.0716023266873598,0.2291606508370504,0,-0.05394883331264019,-0.06884115916294958
14106,Mariquina,0.15628272000000001,0.24051953,0.0785328002559927,0.2655911389224059,0,-0.07774991974400731,0.02507160892240587
14107,Paillaco,0.19127224,0.25253485,0.0643078198493627,0.1721009073093174,0,-0.1269644201506373,-0.08043394269068257
14108,Panguipulli,0.14695453,0.3258433,0.1019868755754151,0.2510161159840891,0,-0.044967654424584905,-0.07482718401591087
14201,La Unión,0.1334944,0.24474091,0.0865489581014772,0.1858749758873568,0,-0.046945441898522816,-0.05886593411264321
14202,Futrono,0.14073058,0.32934762,0.0931467475317275,0.1907634908429269,0,-0.0475838324682725,-0.1385841291570731
14203,Lago Ranco,0.14616602,0.37721825,0.1237322296459419,0.3544857319170339,0,-0.02243379035405811,-0.022732518082966058
14204,Río Bueno,0.16441624,0.30065041,0.0571985402904972,0.2103033904954631,0,-0.10721769970950279,-0.09034701950453689
15101,Arica,0.08343243,0.21117414,0.0913500310603765,0.1834113930770417,0,0.007917601060376492,-0.027762746922958298
15102,Camarones,0.08799863,0.58687589,0.1258451737359476,0.3704037536250898,0,0.03784654373594762,-0.21647213637491014
15201,Putre,0.14501979,0.5032156,0.0734557782595266,0.3087604023654103,0,-0.07156401174047342,-0.19445519763458968
15202,General Lagos,0.20996549,0.6719668,0.212383442279538,0.5863894708556825,0,0.002417952279538005,-0.08557732914431748
16101,Chillán,0.11666087,0.17715121,0.1051217978621383,0.1269630985938948,0,-0.011539072137861706,-0.05018811140610521
16102,Bulnes,0.14880693,0.28693441,0.1274120374413699,0.100806620749028,0,-0.021394892558630113,-0.18612778925097195
16103,Chillán Viejo,0.19102634,0.2404726,0.0854601980277464,0.1522176825661911,0,-0.10556614197225359,-0.08825491743380892
16104,El Carmen,0.28766531,0.34075869,0.1492478148913714,0.1895754763471514,0,-0.1384174951086286,-0.15118321365284856
16105,Pemuco,0.23840729,0.28481367,0.1901762109141105,0.2008643254940415,0,-0.0482310790858895,-0.0839493445059585
16106,Pinto,0.25063218,0.37132874,0.1026716429003472,0.2245620692918464,0,-0.1479605370996528,-0.14676667070815358
16107,Quillón,0.16656863,0.30657764,0.159685311127159,0.120027699525152,0,-0.006883318872840993,-0.18654994047484796
16108,San Ignacio,0.24871311,0.32797332,0.1573774854850437,0.2163537142062218,0,-0.09133562451495628,-0.11161960579377822
16109,Yungay,0.19379242,0.1988546,0.1083309460468144,0.1284612256150411,0,-0.0854614739531856,-0.07039337438495888
16201,Quirihue,0.18259972,0.35300313,0.0776619559849026,0.189286705957747,0,-0.1049377640150974,-0.163716424042253
16202,Cobquecura,0.34175233,0.47244792,0.1905337466302314,0.2426675062628528,0,-0.1512185833697686,-0.22978041373714722
16203,Coelemu,0.18277766,0.30724551,0.1304629702648099,0.1842682709137559,0,-0.0523146897351901,-0.12297723908624411
16204,Ninhue,0.25342266,0.34760358,0.1612982869088716,0.2138532306402699,0,-0.09212437309112842,-0.13375034935973013
16205,Portezuelo,0.18694311,0.35473162,0.1511123302857005,0.2079587436321335,0,-0.03583077971429949,-0.1467728763678665
16206,Ránquil,0.09504346,0.2431543,0.1677266580250115,0.1545919984533925,0,0.0726831980250115,-0.08856230154660749
16207,Treguaco,0.2058784,0.23650528,0.1714588534791126,0.187701958243253,0,-0.034419546520887384,-0.04880332175674701
16301,San Carlos,0.13799042,0.27495298,0.1369243569248478,0.150668458856357,0,-0.001066063075152196,-0.12428452114364302
16302,Coihueco,0.22031088,0.27251788,0.1348855952670668,0.2449211644252362,0,-0.08542528473293318,-0.027596715574763786
16303,Ñiquén,0.19943576,0.30764155,0.1384196963915372,0.1916005022450043,0,-0.06101606360846279,-0.11604104775499569
16304,San Fabián,0.13765151,0.32431595,0.1495704128715382,0.1503396003108059,0,0.011918902871538184,-0.17397634968919412
16305,San Nicolás,0.14310729,0.34965596,0.1077681430225962,0.1971272210960514,0,-0.0353391469774038,-0.15252873890394858
